,accel_x,accel_y,accel_z
0,-0.712036,-0.325073,-1.24292
1,-0.049438,-0.12561,-0.793823
2,0.285645,-0.279297,-0.202271
3,-0.132446,-0.055664,-0.843628
4,-0.639404,-0.134155,-1.276855
5,-1.052002,-0.37793,-1.665283
6,-0.189209,-0.167847,-0.734497
7,0.19873,-0.362427,-0.264282
8,-0.134399,-0.048096,-0.615967
9,-0.855591,-0.127319,-1.465698
10,-0.800171,-0.122925,-1.382935
11,0.039673,-0.186646,-0.510864
12,0.32666,-0.092896,0.052002
13,-0.693359,0.257812,-1.244629
14,-1.168091,-0.332031,-1.576538
15,-0.24646,-0.111328,-0.701538
16,0.299194,-0.305664,-0.008301
17,-0.446167,-0.026367,-1.133057
18,-1.174927,-0.447876,-1.867554
19,-0.531006,-0.060791,-0.997192
20,0.160278,-0.161255,-0.416748
21,0.156616,-0.129028,-0.366943
22,-0.691895,-0.145264,-1.369385
23,-0.97229,-0.41687,-1.459106
24,-0.267212,-0.195801,-0.832642
25,0.166992,-0.237183,-0.530396
26,0.115845,-0.115845,-0.595825
27,-0.529175,-0.199829,-1.462646
28,-0.767578,-0.307495,-1.314575
29,-0.642456,-0.186523,-1.153931
30,0.080688,-0.201172,-0.635986
31,0.199951,-0.229736,-0.494507
32,-0.004761,-0.118042,-0.773071
33,-0.470581,-0.084839,-1.166626
34,-0.871338,-0.34082,-1.420776
35,-0.525024,-0.217651,-0.945557
36,0.009155,-0.176514,-0.69165
37,0.209717,-0.192749,-0.483887
38,0.164062,-0.028076,-0.639893
39,-0.371094,-0.102173,-1.033813
40,-0.865723,-0.15332,-1.466797
41,-0.592651,-0.181274,-1.149658
42,-0.045654,-0.165405,-0.749512
43,0.112427,-0.218506,-0.849487
44,0.243286,-0.13623,-0.553345
45,-0.187744,-0.07666,-0.925171
46,-0.549805,-0.072876,-1.098145
47,-0.827271,-0.301514,-1.42749
48,-0.206421,-0.112183,-0.748779
49,0.083252,-0.176147,-0.718384
50,0.046265,-0.217041,-0.588623
51,-0.529175,-0.116333,-1.32666
52,-0.546509,-0.240967,-1.263428
53,-0.004883,-0.02063,-0.668823
54,0.185669,-0.070801,-0.426514
55,-0.343628,0.039551,-1.016357
56,-0.747192,-0.370972,-1.551025
57,-0.085571,-0.102661,-0.730225
58,0.203979,-0.168823,-0.397705
59,-0.098633,0.054688,-0.743896
60,-0.623169,-0.089478,-1.415039
61,-0.46106,-0.207397,-1.09375
62,0.011719,-0.029541,-0.739624
63,0.206665,-0.188232,-0.369629
64,-0.208496,-0.193604,-0.976196
65,-0.754395,-0.240723,-1.663696
66,-0.361572,-0.0625,-1.077026
67,0.126343,-0.148315,-0.537598
68,0.114746,-0.171875,-0.585938
69,-0.415771,-0.004395,-1.154785
70,-0.974609,-0.320679,-1.822998
71,-0.310791,-0.161621,-0.878906
72,0.097046,-0.123169,-0.664917
73,0.222046,-0.092163,-0.489014
74,-0.102051,-0.001953,-0.868286
75,-0.536011,-0.160278,-1.222168
76,-0.74707,-0.195679,-1.316772
77,-0.337646,-0.036377,-0.898193
78,0.037231,-0.18689,-0.74585
79,0.321533,-0.168091,-0.26709
80,-0.108521,-0.110962,-0.909546
81,-0.486816,-0.016235,-1.143188
82,-0.821533,-0.199585,-1.504272
83,-0.275757,0.007935,-0.816406
84,0.077026,-0.098511,-0.776733
85,0.275269,-0.206421,-0.386108
86,-0.038818,-0.106689,-0.892334
87,-0.413452,-0.013672,-0.985229
88,-0.838745,-0.275879,-1.426758
89,-0.248169,-0.063599,-0.832031
90,0.093872,-0.275391,-0.818848
91,0.351685,0.00354,-0.133179
92,-0.377563,-0.125,-0.974121
93,-1.124146,-0.453125,-2.031006
94,-0.308594,-0.079468,-0.839478
95,0.351562,-0.245972,0.331787
96,-0.753296,-0.129761,-1.599121
97,-0.908447,-0.405884,-1.555176
98,0.127075,-0.043457,-0.307983
99,0.179077,-0.156128,-0.115601
100,-0.562622,-0.030762,-1.283813
101,-0.833252,-0.256104,-1.499268
102,0.067871,-0.10498,-0.463623
