,accel_x,accel_y,accel_z
0,-0.136597,0.969482,0.854858
1,-0.247314,1.004883,0.482788
2,-0.096069,1.099121,0.118286
3,0.097534,0.695068,0.002563
4,0.297363,0.574951,0.089722
5,0.307617,0.59668,0.486572
6,0.100586,0.702637,0.707153
7,-0.184814,0.94873,0.716675
8,-0.243896,1.077148,0.559204
9,-0.016846,1.03064,0.104614
10,0.193726,0.720337,0.118164
11,0.331787,0.49646,0.072754
12,0.247437,0.615967,0.741211
13,0.054077,0.725098,0.996826
14,-0.233398,0.987671,0.787109
15,-0.205811,1.073608,0.491943
16,0.058105,1.03772,0.210205
17,0.225708,0.733154,0.014648
18,0.324341,0.518677,0.238281
19,0.251709,0.621948,0.531006
20,-0.017822,0.803345,0.971313
21,-0.327515,1.197876,0.738647
22,-0.235229,1.0802,0.449463
23,0.073364,0.832764,-0.046753
24,0.196533,0.705688,-0.028076
25,0.324097,0.472656,0.435547
26,0.182739,0.651611,0.673828
27,-0.021118,0.731689,0.852539
28,-0.196777,0.757324,1.000122
29,-0.305176,1.120361,0.540771
30,0.020874,0.845581,0.073608
31,0.21106,0.653809,0.049438
32,0.34021,0.362061,0.539917
33,0.249023,0.651611,0.835571
34,0.014404,0.880859,0.990356
35,-0.162354,1.146362,0.791748
36,0.060181,1.064819,0.18689
37,0.223999,0.760864,0.038818
38,0.345825,0.427368,0.141479
39,0.283081,0.518677,0.770264
40,0.125732,0.456421,1.062256
41,-0.274658,1.051147,0.966919
42,-0.290649,1.122437,0.562134
43,0.017456,0.975586,0.305664
44,0.256348,0.637817,-0.115479
45,0.280884,0.386353,0.307373
46,0.216187,0.630127,0.765503
47,-0.014282,0.661133,0.78125
48,-0.368408,1.059082,0.650635
49,-0.265991,1.141968,0.313843
