,accel_x,accel_y,accel_z
0,0.538208,0.258057,0.77417
1,0.538086,0.242065,0.741577
2,0.53894,0.244995,0.761963
3,0.538452,0.266846,0.77124
4,0.533813,0.26001,0.807251
5,0.543457,0.250488,0.782104
6,0.533081,0.231445,0.789062
7,0.541016,0.241089,0.77832
8,0.540649,0.258545,0.779663
9,0.533691,0.247192,0.774414
10,0.53418,0.254272,0.787354
11,0.529785,0.257324,0.781372
12,0.527954,0.255127,0.789429
13,0.528198,0.260132,0.793579
14,0.527222,0.274048,0.770508
15,0.527588,0.28833,0.771606
16,0.524414,0.254761,0.753906
17,0.522339,0.291992,0.803589
18,0.525391,0.255005,0.794434
19,0.521606,0.263306,0.815063
20,0.520874,0.258179,0.806152
21,0.519409,0.255737,0.784912
22,0.522095,0.247925,0.771484
23,0.525513,0.273193,0.780518
24,0.524048,0.248413,0.792236
25,0.520752,0.286377,0.777222
26,0.524414,0.272705,0.791748
27,0.5177,0.255981,0.796997
28,0.517944,0.251465,0.785645
29,0.519897,0.254883,0.794922
30,0.516357,0.258545,0.798462
31,0.518433,0.259521,0.812622
32,0.515503,0.258423,0.814697
33,0.512817,0.281128,0.785156
34,0.514893,0.260864,0.796631
35,0.511719,0.261475,0.798828
36,0.512207,0.27063,0.797974
37,0.507935,0.258545,0.785645
38,0.508667,0.300293,0.779663
39,0.507935,0.27002,0.804077
40,0.504639,0.264526,0.816772
41,0.503784,0.242676,0.813843
42,0.503174,0.255859,0.804932
43,0.503052,0.244263,0.782593
44,0.50061,0.255859,0.79187
45,0.500366,0.253906,0.798584
46,0.498047,0.243042,0.815796
47,0.498291,0.244019,0.809692
48,0.495239,0.274658,0.814331
49,0.492432,0.241943,0.804077
50,0.496582,0.260498,0.802734
51,0.492432,0.25354,0.829712
52,0.490112,0.241943,0.815796
53,0.490601,0.259888,0.814819
54,0.495239,0.245972,0.795532
55,0.490601,0.234253,0.826294
56,0.490479,0.238037,0.824707
57,0.485596,0.261719,0.779419
58,0.491577,0.246826,0.799805
59,0.487549,0.230591,0.820068
60,0.489258,0.272827,0.841431
61,0.487793,0.257568,0.82666
62,0.487671,0.265503,0.823608
63,0.486938,0.248535,0.809448
64,0.488403,0.248291,0.829468
65,0.485596,0.244141,0.805908
66,0.487549,0.244263,0.830566
67,0.483032,0.255859,0.843628
68,0.484375,0.240845,0.800903
69,0.487915,0.281128,0.789429
70,0.483398,0.26355,0.810425
71,0.484131,0.253296,0.824951
72,0.483154,0.248169,0.795044
73,0.484497,0.252808,0.829346
74,0.481323,0.251221,0.839966
75,0.482788,0.242554,0.793213
76,0.481445,0.258423,0.813354
77,0.479248,0.242676,0.834595
78,0.482788,0.252808,0.819946
79,0.481201,0.261353,0.833008
80,0.481445,0.261597,0.820068
81,0.481323,0.246582,0.820679
82,0.477173,0.254883,0.811646
83,0.480347,0.240112,0.81543
84,0.478516,0.243164,0.80603
85,0.474121,0.240479,0.817383
86,0.474487,0.258545,0.821777
87,0.474976,0.250122,0.863892
88,0.470093,0.254517,0.823486
89,0.474243,0.264771,0.834229
