,accel_x,accel_y,accel_z
0,0.185791,0.533203,0.795044
1,0.185791,0.531006,0.795532
2,0.186157,0.534302,0.795776
3,0.184937,0.53418,0.7948
4,0.186279,0.532349,0.794922
5,0.186646,0.534424,0.794556
6,0.186279,0.533813,0.795166
7,0.184937,0.533691,0.793945
8,0.185791,0.533447,0.792603
9,0.185791,0.536377,0.79187
10,0.186035,0.537842,0.791626
11,0.185303,0.535645,0.79248
12,0.186523,0.537109,0.791382
13,0.186523,0.535034,0.792969
14,0.18689,0.535767,0.792236
15,0.185913,0.540283,0.790527
16,0.186157,0.535156,0.793579
17,0.186401,0.536865,0.792603
18,0.186646,0.537964,0.791016
19,0.185913,0.536621,0.792847
20,0.187012,0.536255,0.793579
21,0.186401,0.535034,0.792236
22,0.185791,0.538208,0.791382
23,0.184814,0.539307,0.790527
24,0.186646,0.539307,0.789795
25,0.187134,0.541138,0.790771
26,0.185913,0.541504,0.790771
27,0.186646,0.539062,0.790649
28,0.186401,0.538818,0.790527
29,0.186768,0.539673,0.790649
30,0.186279,0.538086,0.791382
31,0.186157,0.538086,0.792969
32,0.185913,0.540161,0.790039
33,0.186035,0.542847,0.788574
34,0.186279,0.543091,0.788818
35,0.186401,0.542725,0.789185
36,0.187012,0.543213,0.789551
37,0.186768,0.540527,0.789307
38,0.187622,0.543701,0.786743
39,0.186279,0.544434,0.788818
40,0.186279,0.542725,0.789185
41,0.187256,0.544556,0.786377
42,0.186768,0.543091,0.789307
43,0.187378,0.542847,0.788574
44,0.186401,0.542236,0.787231
45,0.187744,0.545288,0.786011
46,0.186279,0.543701,0.78772
47,0.1875,0.541748,0.788086
48,0.186035,0.541138,0.789429
49,0.187866,0.543579,0.788818
50,0.187378,0.546387,0.786987
51,0.186523,0.542969,0.789795
52,0.186768,0.544067,0.787964
53,0.187378,0.54541,0.7854
54,0.1875,0.544067,0.786255
55,0.186157,0.544556,0.786255
56,0.187256,0.5448,0.787231
57,0.185913,0.545044,0.786865
58,0.186279,0.546997,0.786011
59,0.187134,0.546387,0.786987
60,0.18689,0.546387,0.783203
61,0.188354,0.548218,0.783691
62,0.186157,0.547607,0.786987
63,0.186523,0.542725,0.787964
64,0.187256,0.545288,0.786743
65,0.186401,0.546387,0.785278
66,0.185791,0.544556,0.788818
67,0.186646,0.54834,0.784302
68,0.1875,0.549316,0.781372
69,0.18689,0.550659,0.783813
70,0.185791,0.546753,0.785889
71,0.187012,0.550659,0.783447
72,0.18689,0.551758,0.782471
73,0.187134,0.551147,0.781738
74,0.185791,0.547241,0.784058
75,0.187256,0.548096,0.783081
76,0.186401,0.551392,0.783203
77,0.186401,0.550049,0.783691
78,0.187134,0.549927,0.783813
79,0.187378,0.550903,0.782715
80,0.1875,0.548828,0.78418
81,0.1875,0.548218,0.783936
82,0.186768,0.550415,0.783936
83,0.187012,0.547729,0.782715
84,0.186646,0.547974,0.784912
85,0.187012,0.550415,0.78418
86,0.1875,0.549316,0.784058
87,0.186768,0.547729,0.785767
88,0.186035,0.548096,0.785034
89,0.186646,0.550415,0.78479
90,0.186157,0.548218,0.783325
91,0.185913,0.547241,0.786499
92,0.186646,0.550293,0.784912
