,accel_x,accel_y,accel_z
0,0.716187,-0.510742,-0.506836
1,0.718262,-0.511108,-0.490601
2,0.717529,-0.507568,-0.517822
3,0.721313,-0.518921,-0.480835
4,0.71814,-0.492798,-0.511719
5,0.716309,-0.526611,-0.488647
6,0.716309,-0.52063,-0.477783
7,0.715576,-0.519409,-0.451294
8,0.719116,-0.50061,-0.507202
9,0.717407,-0.526245,-0.52478
10,0.70752,-0.515747,-0.494873
11,0.718628,-0.499023,-0.516602
12,0.712036,-0.544922,-0.522339
13,0.716187,-0.514404,-0.497192
14,0.748901,-0.536499,-0.474731
15,0.708984,-0.519897,-0.51416
16,0.715088,-0.51001,-0.515991
17,0.709839,-0.510864,-0.506714
18,0.710815,-0.541626,-0.496826
19,0.708496,-0.542969,-0.504639
20,0.713257,-0.525635,-0.509888
21,0.713257,-0.531006,-0.530518
22,0.712646,-0.54248,-0.50647
23,0.710449,-0.520386,-0.511963
24,0.707642,-0.508179,-0.522705
25,0.708984,-0.536499,-0.509033
26,0.713013,-0.527466,-0.49231
27,0.717041,-0.497559,-0.495483
28,0.720459,-0.493164,-0.466553
29,0.715698,-0.504639,-0.512817
30,0.714111,-0.513916,-0.535767
31,0.711914,-0.519775,-0.492065
32,0.705811,-0.515991,-0.514648
33,0.717285,-0.508301,-0.510376
34,0.710571,-0.533813,-0.500732
35,0.711182,-0.488159,-0.518066
36,0.712402,-0.526123,-0.519409
37,0.71228,-0.516724,-0.486084
38,0.708862,-0.535767,-0.500488
39,0.710205,-0.523926,-0.50769
40,0.709961,-0.525269,-0.523315
41,0.709595,-0.526978,-0.512329
42,0.725708,-0.485107,-0.460571
43,0.71521,-0.517212,-0.500122
44,0.716187,-0.515015,-0.498169
45,0.712036,-0.529907,-0.500488
46,0.716675,-0.511475,-0.473267
47,0.718384,-0.478882,-0.452148
48,0.711182,-0.529541,-0.52356
49,0.714233,-0.519531,-0.498901
50,0.713379,-0.516846,-0.51416
51,0.713013,-0.520142,-0.481079
52,0.715942,-0.520508,-0.494629
53,0.714355,-0.523071,-0.508667
54,0.709717,-0.529297,-0.453857
55,0.710449,-0.532227,-0.505005
56,0.709961,-0.524292,-0.482666
57,0.712524,-0.519897,-0.50354
58,0.711426,-0.49646,-0.497437
59,0.709717,-0.511353,-0.5354
