,accel_x,accel_y,accel_z
0,0.006836,-0.053467,0.653198
1,0.233765,0.095459,0.472778
2,0.040649,0.086182,1.003296
3,-0.206299,-0.040894,1.272461
4,-0.348755,0.033569,1.219238
5,0.051514,0.134155,0.765991
6,0.227661,0.031372,0.243774
7,0.025879,-0.007812,0.879761
8,-0.244751,-0.050293,1.241821
9,-0.303101,-0.003662,1.324097
10,0.089966,0.050903,0.707764
11,0.203613,-0.135864,0.351807
12,-0.040283,-0.01123,0.866333
13,-0.418213,-0.00061,1.519653
14,-0.134155,0.02417,0.765869
15,0.089966,-0.036011,0.558105
16,0.091309,0.016113,0.980835
17,-0.30957,0.068359,1.197632
18,-0.648071,0.058228,1.445312
19,-0.140625,0.087769,0.767822
20,0.105957,0.065552,0.262451
21,-0.177734,0.138916,0.975464
22,-0.562744,0.068115,1.322144
23,-0.465942,0.119019,1.209106
24,-0.093628,0.050903,0.629272
25,0.099976,0.14917,0.404785
26,-0.1427,0.010132,0.973389
27,-0.403564,-0.051025,1.157593
28,-0.405151,0.109497,1.067261
29,-0.043823,0.069946,0.814209
30,0.146729,0.150024,0.135376
31,-0.008423,0.089111,1.064209
32,-0.359741,0.088867,1.251709
33,-0.404785,0.062134,1.364746
34,0.013428,0.100098,0.851929
35,0.120483,0.019897,0.306274
36,-0.052246,0.28894,0.931763
37,-0.314331,0.110352,1.380981
38,-0.344971,0.064087,1.19104
39,0.023193,0.221802,0.762207
40,0.186157,0.077759,0.398193
41,-0.046265,0.05249,1.021973
42,-0.505249,-0.039673,1.557007
43,-0.281982,0.15564,1.13208
44,0.067383,0.037842,0.720459
45,0.21936,0.112305,0.321899
46,-0.124146,0.138306,1.028931
47,-0.512329,0.060181,1.578125
48,-0.214111,0.088379,0.997437
49,0.099609,0.213623,0.761841
50,0.205444,0.050659,0.264038
51,-0.047974,0.029907,0.930176
52,-0.457397,0.034302,1.466553
53,-0.251099,0.088623,1.010498
54,0.057617,0.018066,0.590454
55,0.272339,0.04541,0.329834
56,-0.021851,0.101685,0.923218
57,-0.489746,0.161743,1.727417
58,-0.214233,0.097778,1.011719
59,0.099243,0.049561,0.619385
60,0.215576,0.139038,0.589233
61,-0.000244,0.064575,0.98584
62,-0.422607,-0.068604,1.532959
63,-0.149902,0.091797,1.114746
64,0.115234,0.15918,0.728027
65,0.27417,0.131592,0.338623
66,-0.003662,0.049683,0.922363
67,-0.252197,0.019409,1.234863
68,-0.370728,-0.093384,1.154541
69,0.045654,0.117676,0.761353
70,0.282593,0.130981,0.163818
71,0.000977,0.074829,0.984619
72,-0.413208,0.124146,1.627808
73,-0.180542,0.187378,1.0979
74,0.106079,0.154907,0.817383
75,0.241821,0.017456,0.214722
76,0.015381,0.295166,0.972168
77,-0.362793,0.167969,1.55127
78,-0.182251,0.04126,1.055176
79,0.110107,0.068115,0.771729
80,0.248535,-0.025024,0.170776
81,-0.00354,0.110596,1.034546
82,-0.269897,0.136841,1.379395
83,-0.261597,0.131836,1.161987
84,0.044067,0.040161,0.762329
85,0.282837,0.17041,0.172485
86,0.06665,0.036255,0.855469
87,-0.244385,0.034546,1.284424
88,-0.326904,0.061646,1.159546
89,0.057861,0.070068,0.780273
90,0.292358,0.082886,0.272583
91,0.041382,0.106812,0.992676
92,-0.227783,0.066284,1.196167
93,-0.349854,0.108643,1.403198
94,0.073364,0.040894,0.709839
95,0.283325,0.161133,0.265381
96,0.095947,0.234375,0.950195
97,-0.244751,0.106689,1.226074
98,-0.37915,0.108887,1.163818
99,0.036743,0.087769,0.781128
100,0.296021,0.081909,0.357178
101,0.078857,0.022461,0.819458
102,-0.224121,0.071045,1.285034
103,-0.425537,0.228149,1.674805
104,-0.026489,0.031738,0.841431
105,0.228516,0.131226,0.717529
106,0.194336,0.130371,0.647461
107,-0.078247,0.041138,1.063477
108,-0.522827,0.074585,1.821411
109,-0.113281,0.03064,0.923096
110,0.228271,0.171143,0.637451
111,0.172852,0.040894,0.654907
112,-0.08667,0.179443,1.098022
113,-0.473633,0.109131,1.69812
114,-0.159668,-0.015503,1.00708
115,0.153076,0.066162,0.685547
116,0.241455,0.109009,0.268433
117,-0.075073,0.139282,1.132202
118,-0.480103,0.17688,1.676514
119,-0.135376,0.170654,1.042236
120,0.10022,0.041748,0.879761
121,0.286255,-0.078613,0.172485
