,accel_x,accel_y,accel_z
0,-0.276855,1.186401,-0.656372
1,-0.087646,0.668091,-0.679688
2,0.116455,0.43396,-0.563721
3,0.383057,0.498413,-0.16748
4,0.19751,1.078979,-0.167847
5,-0.090942,1.322388,-0.213501
6,-0.290894,1.160278,-0.587769
7,-0.081909,0.606323,-0.787598
8,0.134277,0.432495,-0.551514
9,0.326416,0.578003,-0.186035
10,0.220703,1.144287,-0.085693
11,-0.089355,1.300903,-0.233032
12,-0.232666,1.060913,-0.512695
13,-0.095459,0.873901,-0.560425
14,0.125,0.538818,-0.415649
15,0.303467,0.509644,-0.218018
16,0.278687,0.99231,-0.025391
17,0.053101,1.224487,-0.087158
18,-0.304932,1.280151,-0.482666
19,-0.223633,0.929443,-0.559814
20,0.088501,0.370361,-0.533325
21,0.245361,0.501709,-0.348877
22,0.281982,0.831543,-0.079834
23,0.080933,1.196899,-0.028687
24,-0.240356,1.223755,-0.398682
25,-0.26355,1.009888,-0.693726
26,0.061157,0.470215,-0.61792
27,0.22876,0.448486,-0.411255
28,0.283325,0.774048,-0.199341
29,0.107788,1.154907,0.027832
30,-0.201172,1.363281,-0.500122
31,-0.241333,1.12085,-0.537598
32,-0.019897,0.807495,-0.603149
33,0.167847,0.540405,-0.458984
34,0.346313,0.55542,0.060669
35,0.283936,0.920288,0.214111
36,-0.066772,1.305786,-0.019531
37,-0.33313,1.29248,-0.676758
38,-0.134521,0.900391,-0.627075
39,0.158813,0.581665,-0.559814
40,0.314087,0.589233,-0.265747
41,0.314453,0.848145,0.029663
42,0.05249,1.221558,-0.057739
43,-0.278809,1.21936,-0.488892
44,-0.175659,0.927002,-0.609253
45,0.068604,0.660767,-0.645508
46,0.278564,0.55249,-0.249512
47,0.172607,0.967285,-0.102661
48,-0.00708,1.27356,0.030518
49,-0.308716,1.259399,-0.456177
50,-0.243286,0.992676,-0.534424
