,accel_x,accel_y,accel_z
0,0.155151,-0.157715,0.868164
1,0.088013,-0.250244,0.954956
2,0.136353,-0.221069,0.983887
3,0.132812,-0.566895,1.377075
4,0.419556,-0.332153,0.274414
5,-0.141357,-0.08374,0.62793
6,-0.40564,0.4552,1.164673
7,-0.553101,0.136597,1.463379
8,-0.302246,-0.27063,1.361938
9,0.190063,-0.522949,0.52478
10,0.294189,-0.402344,0.38269
11,-0.011475,-0.011719,0.670532
12,-0.536865,0.345947,1.361206
13,-0.505981,-0.042114,1.456909
14,-0.309814,-0.294922,1.148438
15,0.20105,-0.403198,0.728149
16,0.338257,-0.379395,0.381348
17,0.083008,0.013916,0.703491
18,-0.102539,0.374023,1.000732
19,-0.141235,0.131104,1.20874
20,-0.342651,-0.314453,1.475342
21,0.109985,-0.417969,0.775635
22,0.277832,-0.42041,0.365479
23,0.220703,-0.03894,0.380981
24,-0.226318,0.324463,0.9552
25,-0.440552,0.363281,1.417847
26,-0.447144,-0.244019,1.172485
27,0.093628,-0.640747,0.760986
28,0.307861,-0.429321,0.277832
29,-0.00708,0.078979,0.602417
30,-0.260376,0.227539,1.152954
31,-0.509644,0.141968,1.366211
32,-0.521729,-0.209961,1.413818
33,0.097656,-0.749634,0.790161
34,0.230469,-0.232178,0.23291
35,0.105591,0.047729,0.391846
36,-0.423584,0.610107,1.036133
37,-0.600342,0.261719,1.361328
38,-0.441406,-0.36145,1.322998
39,0.062012,-0.494507,0.945068
40,0.206543,-0.280029,0.345215
41,0.062744,0.197388,0.47644
42,-0.337891,0.340942,1.074219
43,-0.564087,0.227173,1.274536
44,-0.485718,-0.388306,1.331055
45,0.0625,-0.535889,0.734741
46,0.339355,-0.301025,0.310303
47,-0.119385,0.240479,0.616211
48,-0.375732,0.181763,1.20752
49,-0.666138,0.374878,1.288574
50,-0.533447,-0.26123,1.278687
51,-0.060913,-0.474609,0.858276
52,0.245483,-0.389648,0.234131
53,0.056885,0.163452,0.494019
54,-0.351196,0.272095,0.951172
55,-0.604126,0.272461,1.32605
56,-0.668457,-0.157471,1.295044
57,-0.269531,-0.513428,0.920288
58,0.267944,-0.491089,0.35376
59,0.201538,-0.181396,0.663086
60,-0.292603,0.26001,1.036865
61,-0.5625,0.343506,1.068115
62,-0.648682,0.180054,1.199097
63,-0.754517,-0.120239,1.345703
64,0.012573,-0.450684,0.730835
65,0.273438,-0.588867,0.491333
66,0.076416,0.084351,0.4198
67,-0.417725,0.366089,0.908691
68,-0.634521,0.264648,1.272217
69,-0.677612,-0.16333,1.272339
70,-0.239868,-0.307983,0.866089
71,0.138916,-0.455688,0.776733
72,0.213989,-0.180908,0.447754
73,-0.21228,0.137207,0.785522
74,-0.555786,0.365845,1.219604
75,-0.575928,0.081299,1.324829
76,-0.494019,-0.255005,1.356445
77,-0.029297,-0.535278,0.940186
78,0.329346,-0.295898,0.219116
79,0.211304,-0.247925,0.612671
80,-0.213257,0.133423,0.96228
81,-0.358521,0.463623,0.982422
82,-0.690186,-0.098511,1.473389
83,-0.456909,-0.189941,1.158081
84,0.024048,-0.714722,0.648193
85,0.231445,-0.325073,0.341919
86,0.208618,-0.018311,0.518311
87,-0.276245,0.244263,0.919312
88,-0.528809,0.231567,1.286499
89,-0.590576,-0.086548,1.098755
90,-0.329468,-0.236938,1.026733
91,0.194214,-0.592651,0.694214
92,0.134399,-0.48999,0.239624
93,-0.021118,0.027344,0.786743
94,-0.296143,0.43335,1.059082
95,-0.58313,0.255249,1.347534
96,-0.69043,-0.180664,1.282227
97,-0.143311,-0.420044,0.859131
98,0.23877,-0.526978,0.264038
99,0.118408,-0.159424,0.32605
100,-0.416992,0.123779,0.984985
101,-0.758667,0.238403,1.300659
102,-0.64856,-0.139282,1.123535
103,-0.489258,-0.35498,1.105591
104,0.067139,-0.494385,0.664307
105,0.240967,-0.5,0.156616
106,-0.023438,-0.035522,0.498291
107,-0.370239,0.378784,0.919434
108,-0.627808,0.646973,1.100708
109,-0.731079,-0.103394,1.196411
110,-0.273071,-0.431152,0.891113
111,0.1427,-0.331299,0.54541
112,0.325684,-0.306519,0.417236
113,-0.203125,0.071777,0.701538
114,-0.467041,0.464844,0.953857
115,-0.688599,0.130493,1.516479
116,-0.629883,-0.223022,1.259766
117,-0.180542,-0.503906,0.902954
118,0.27478,-0.45105,0.285156
119,0.069946,-0.174072,0.451416
120,-0.385498,0.324219,0.957031
121,-0.715698,0.448364,1.500366
122,-0.669067,-0.101562,1.314575
123,-0.419312,-0.436035,1.128662
124,0.216797,-0.688232,0.627197
