,accel_x,accel_y,accel_z
0,0.545654,0.671875,0.371704
1,0.546021,0.642334,0.338867
2,0.550903,0.702026,0.404663
3,0.552002,0.694336,0.42749
4,0.557495,0.71582,0.423096
5,0.546631,0.669312,0.359497
6,0.552734,0.727905,0.362793
7,0.55127,0.700928,0.387695
8,0.552368,0.721558,0.389404
9,0.544312,0.708862,0.363892
10,0.546997,0.685425,0.351685
11,0.548096,0.694336,0.393188
12,0.549072,0.709473,0.398682
13,0.55127,0.754761,0.428711
14,0.543823,0.65686,0.394287
15,0.545044,0.72583,0.3927
16,0.545654,0.690186,0.389038
17,0.542847,0.718262,0.378784
18,0.533813,0.66272,0.326904
19,0.543213,0.700195,0.375244
20,0.544434,0.69397,0.401855
21,0.542358,0.699707,0.361572
22,0.539673,0.731934,0.395386
23,0.542114,0.677734,0.398071
24,0.545166,0.678833,0.407959
25,0.545166,0.6875,0.416382
26,0.539307,0.687988,0.362671
27,0.533813,0.680908,0.314575
28,0.549683,0.733398,0.41626
29,0.539795,0.678345,0.404175
30,0.544067,0.695312,0.37793
31,0.540405,0.704468,0.37915
32,0.541382,0.681396,0.368286
33,0.540039,0.710327,0.376099
34,0.549316,0.715332,0.448486
35,0.545532,0.731445,0.415039
36,0.540894,0.708618,0.407471
37,0.543213,0.704712,0.420044
38,0.541138,0.730103,0.418823
39,0.538574,0.699585,0.400879
40,0.538452,0.692993,0.391235
41,0.540161,0.665405,0.386597
42,0.541504,0.67334,0.407349
43,0.547241,0.728271,0.411011
44,0.541382,0.735718,0.407593
45,0.54126,0.71167,0.394653
46,0.537231,0.692627,0.390259
47,0.546021,0.752808,0.421021
48,0.537354,0.661377,0.368286
49,0.543823,0.675293,0.421875
