,accel_x,accel_y,accel_z
0,0.502197,0.808838,0.263672
1,0.500732,0.822021,0.259888
2,0.500366,0.808228,0.238159
3,0.502441,0.799683,0.253784
4,0.502808,0.819092,0.255615
5,0.501343,0.796875,0.248779
6,0.506714,0.804077,0.272827
7,0.500732,0.777954,0.240601
8,0.503784,0.809692,0.277466
9,0.503296,0.789062,0.237793
10,0.501221,0.810669,0.258667
11,0.503784,0.77832,0.267578
12,0.494019,0.783936,0.241821
13,0.496216,0.777588,0.25061
14,0.496338,0.799438,0.24707
15,0.49707,0.776367,0.271118
16,0.493896,0.806152,0.261963
17,0.49939,0.813843,0.273926
18,0.496094,0.783203,0.262817
19,0.494629,0.784668,0.27771
20,0.493042,0.774414,0.235352
21,0.495605,0.794434,0.266846
22,0.493652,0.817505,0.251099
23,0.503052,0.817383,0.28833
24,0.499878,0.810303,0.249512
25,0.493286,0.805054,0.248901
26,0.495239,0.80249,0.307617
27,0.50061,0.842163,0.270752
28,0.490356,0.8125,0.255737
29,0.494263,0.830566,0.260986
30,0.492065,0.788452,0.239258
31,0.492554,0.79895,0.246094
32,0.490845,0.82251,0.279907
33,0.493164,0.812988,0.291382
34,0.49646,0.821411,0.24585
35,0.493774,0.81604,0.2677
36,0.492676,0.744141,0.236328
37,0.495483,0.798706,0.278931
38,0.493652,0.766357,0.261963
39,0.493286,0.736572,0.253174
40,0.49646,0.762939,0.255615
41,0.499023,0.803833,0.277588
42,0.497559,0.759399,0.248657
43,0.496094,0.819458,0.270874
44,0.501465,0.83252,0.286865
45,0.494141,0.811035,0.266724
46,0.494019,0.803711,0.253296
47,0.489746,0.802246,0.22998
48,0.494263,0.791138,0.25647
49,0.494995,0.796143,0.267944
