,accel_x,accel_y,accel_z
0,0.435547,0.06189,0.908081
1,0.404053,0.120972,0.838257
2,0.380249,0.109497,0.931274
3,0.397949,0.235718,0.924316
4,-0.129028,-0.68042,0.522095
5,-0.137085,-0.157349,1.616577
6,-0.257568,0.682861,0.952515
7,0.188477,0.341064,0.226074
8,-0.019165,-0.412476,0.195923
9,-0.403564,-0.758423,1.604736
10,-0.446777,-0.113892,1.49231
11,-0.474121,0.606323,1.311646
12,0.033936,0.525513,0.52832
13,0.192505,0.119873,0.279175
14,0.093628,-0.370605,0.715576
15,-0.171509,-0.497925,1.163818
16,-0.517578,0.005371,1.586548
17,-0.387939,0.383179,1.216431
18,0.023438,0.493652,0.579102
19,0.230225,0.221802,0.460205
20,0.105591,-0.309692,0.666626
21,-0.165283,-0.437622,1.166626
22,-0.412598,-0.244873,1.141479
23,-0.519409,0.481567,1.421265
24,-0.125977,0.44043,0.787598
25,0.170288,0.362305,0.458862
26,0.238892,-0.07959,0.516357
27,0.026733,-0.404297,0.889038
28,-0.257202,-0.537598,1.157349
29,-0.522949,-0.094238,1.358643
30,-0.404663,0.360596,1.162476
31,-0.029907,0.398926,0.729736
32,0.235596,0.17749,0.470337
33,0.259277,-0.213867,0.492432
34,-0.093384,-0.415771,1.070068
35,-0.332031,-0.463135,1.19397
36,-0.493774,0.298706,1.525879
37,-0.317017,0.356323,1.045776
38,0.179565,0.464966,0.521484
39,0.227051,0.037354,0.412231
40,0.158813,-0.156738,0.677246
41,-0.138062,-0.348267,1.218872
42,-0.303467,-0.108276,1.299561
43,-0.500244,0.207642,1.427734
44,-0.107544,0.456299,0.843994
45,0.170776,0.373291,0.686035
46,0.228638,0.102661,0.583252
47,0.184692,-0.270996,0.717407
48,-0.158691,-0.357666,1.057251
49,-0.372681,-0.428345,1.225586
50,-0.487427,0.19519,1.460938
51,-0.19165,0.360596,0.940063
52,0.185181,0.439697,0.628418
53,0.296509,0.219971,0.467651
54,0.173828,-0.239014,0.605835
55,-0.144531,-0.312256,1.181641
56,-0.43103,-0.166992,1.435913
57,-0.520508,0.07605,1.39209
58,-0.243774,0.390503,1.060669
59,0.118774,0.42749,0.636353
60,0.267944,0.212769,0.577759
61,0.168091,-0.151123,0.572754
62,-0.206177,-0.569458,0.786255
63,-0.340942,-0.435547,1.30957
64,-0.430786,0.105103,1.4021
65,-0.275635,0.203369,1.076538
66,0.007812,0.454834,0.669922
67,0.247559,0.169434,0.516724
68,0.158203,-0.257812,0.510376
69,-0.13855,-0.389404,0.932983
70,-0.309692,-0.312134,1.440674
71,-0.392822,0.032471,1.405762
72,-0.258057,0.359985,1.117554
73,0.073364,0.394409,0.599487
74,0.290405,0.289062,0.553833
75,0.238647,-0.136719,0.472656
76,-0.051025,-0.422485,0.904907
77,-0.249756,-0.248535,1.291626
78,-0.434814,-0.090576,1.240601
79,-0.349243,0.210938,1.235718
80,-0.057983,0.409668,0.802002
81,0.223999,0.361938,0.597656
82,0.316406,0.11145,0.525635
83,0.130005,-0.27063,0.758667
84,-0.151245,-0.429688,1.211304
85,-0.320557,-0.261963,1.332764
86,-0.437988,0.121216,1.474854
87,-0.168213,0.276489,1.005859
88,0.205078,0.416382,0.625244
89,0.310547,0.210815,0.557983
90,0.285034,-0.136475,0.547607
91,0.05896,-0.197021,0.982544
92,-0.225708,-0.528076,1.173584
93,-0.274902,-0.285522,1.196289
94,-0.280273,0.084717,1.363525
95,0.063721,0.304688,0.957275
96,0.247925,0.196655,0.655029
97,0.273438,-0.025757,0.548462
98,0.200195,-0.219849,0.659302
99,-0.129028,-0.43042,1.080322
100,-0.262573,-0.342163,1.241699
101,-0.427124,0.033691,1.367554
102,-0.239624,0.265869,1.061035
103,0.081421,0.38147,0.739624
104,0.24292,0.339478,0.601318
105,0.306763,0.061646,0.518921
106,0.053345,-0.120361,1.004517
107,-0.265503,-0.661743,1.032715
108,-0.311157,-0.337524,1.060791
109,-0.419556,0.074585,1.413452
110,-0.061768,0.255737,1.008057
111,0.221313,0.343018,0.605713
112,0.296509,0.269531,0.579834
113,0.197144,-0.16748,0.570923
114,-0.128296,-0.473755,0.871338
115,-0.284668,-0.260864,1.447876
116,-0.443237,-0.123657,1.301636
117,-0.272827,0.026489,1.172974
118,0.124023,0.488892,0.812012
119,0.228882,0.341187,0.69812
120,0.228149,0.048096,0.453003
121,-0.062134,-0.294067,0.844238
122,-0.272095,-0.379028,1.343506
123,-0.343628,-0.105347,1.358398
124,-0.379883,0.148682,1.279907
125,0.100586,0.452271,0.647827
126,0.206787,0.342163,0.623535
127,0.264404,-0.045044,0.432373
128,0.05603,-0.369507,0.791016
129,-0.180786,-0.390991,1.334351
130,-0.390625,-0.133789,1.273071
131,-0.425537,0.189819,1.239014
132,-0.071167,0.416992,0.935059
133,0.208496,0.292358,0.675415
134,0.394897,0.203125,0.501099
135,0.162598,-0.166504,0.585449
136,-0.107422,-0.602173,1.047119
137,-0.335449,-0.452637,1.366211
138,-0.460083,0.166382,1.390503
139,-0.082886,0.397461,0.956299
140,0.266602,0.395142,0.630737
141,0.378662,0.235229,0.577515
142,0.279907,-0.20105,0.57312
143,0.02124,-0.449463,0.924805
144,-0.17688,-0.417358,1.171387
145,-0.398315,-0.120605,1.235718
146,-0.358765,0.266235,1.34729
147,0.060181,0.352661,0.860474
148,0.279663,0.358398,0.583252
149,0.334717,0.121338,0.552734
