,accel_x,accel_y,accel_z
0,0.570801,0.704956,-0.346313
1,0.575317,0.747192,-0.333496
2,0.575684,0.736572,-0.348877
3,0.573364,0.723389,-0.355591
4,0.568726,0.719116,-0.354248
5,0.573975,0.721191,-0.332886
6,0.571411,0.724121,-0.366821
7,0.568359,0.76001,-0.363525
8,0.571899,0.702148,-0.317017
9,0.575928,0.7323,-0.346436
10,0.567749,0.726685,-0.359863
11,0.563477,0.755005,-0.363525
12,0.574829,0.762817,-0.351074
13,0.571045,0.775635,-0.333252
14,0.566406,0.703247,-0.36438
15,0.564209,0.733398,-0.391968
16,0.568481,0.773438,-0.354126
17,0.569702,0.733765,-0.341919
18,0.574219,0.750366,-0.332275
19,0.576782,0.737671,-0.344971
20,0.578491,0.747925,-0.34668
21,0.57312,0.735474,-0.341553
22,0.572388,0.752563,-0.32019
23,0.569336,0.724976,-0.325073
24,0.561035,0.725586,-0.363037
25,0.563477,0.752808,-0.351929
26,0.573486,0.734009,-0.331055
27,0.565674,0.736206,-0.350342
28,0.575806,0.764038,-0.317749
29,0.578735,0.734253,-0.327271
30,0.564575,0.744385,-0.341919
31,0.567627,0.753906,-0.338745
32,0.566162,0.733398,-0.337402
33,0.555786,0.770142,-0.339478
34,0.564941,0.703735,-0.347778
35,0.566284,0.754517,-0.303101
36,0.567993,0.738525,-0.317749
37,0.57312,0.751709,-0.313477
38,0.56311,0.73877,-0.341431
39,0.56543,0.745361,-0.335449
40,0.559448,0.755859,-0.338867
41,0.55957,0.703369,-0.315674
42,0.56311,0.765137,-0.335693
43,0.571777,0.748291,-0.302979
44,0.561035,0.71814,-0.347168
45,0.56604,0.737061,-0.356567
46,0.559692,0.760254,-0.358398
47,0.563843,0.722656,-0.362427
48,0.561035,0.734131,-0.369019
49,0.556763,0.748657,-0.359375
50,0.554443,0.754028,-0.342529
