,accel_x,accel_y,accel_z
0,0.177368,0.578857,-0.800293
1,0.172729,0.566772,-0.802979
2,0.169189,0.582642,-0.803589
3,0.148804,0.596069,-0.795166
4,0.163574,0.646729,-0.851318
5,0.178711,0.562134,-0.733276
6,0.157715,0.567017,-0.778442
7,0.130859,0.696655,-0.805298
8,0.12854,0.567871,-0.760498
9,0.124023,0.6073,-0.75293
10,0.126221,0.625366,-0.778442
11,0.10376,0.610352,-0.831177
12,0.112671,0.63623,-0.806396
13,0.134399,0.606812,-0.756958
14,0.128296,0.618286,-0.786377
15,0.12793,0.61853,-0.740479
16,0.118652,0.624756,-0.773438
17,0.12439,0.637451,-0.756226
18,0.107178,0.631104,-0.771606
19,0.111694,0.650269,-0.789429
20,0.122437,0.612061,-0.784668
21,0.122803,0.656494,-0.786621
22,0.114014,0.671143,-0.786865
23,0.12146,0.667236,-0.784058
24,0.106812,0.6521,-0.814575
25,0.11377,0.614624,-0.811157
26,0.106567,0.670532,-0.803589
27,0.115601,0.616089,-0.78064
28,0.122803,0.623413,-0.742065
29,0.107422,0.643799,-0.767456
30,0.113403,0.611084,-0.776489
31,0.115356,0.636841,-0.755615
32,0.115601,0.649536,-0.748779
33,0.112671,0.646362,-0.764648
34,0.108398,0.651855,-0.758423
35,0.11499,0.642212,-0.774536
36,0.105469,0.640259,-0.797363
37,0.099487,0.633301,-0.795166
38,0.110229,0.663696,-0.749268
39,0.106079,0.671021,-0.746704
40,0.106812,0.624512,-0.758057
41,0.110474,0.661499,-0.764282
42,0.098877,0.660889,-0.790283
43,0.102417,0.629761,-0.74585
44,0.108643,0.581787,-0.759277
45,0.11731,0.661011,-0.726074
46,0.099854,0.647583,-0.765869
47,0.103027,0.635132,-0.748535
48,0.097412,0.647705,-0.759399
49,0.101562,0.654541,-0.75647
50,0.098633,0.651123,-0.761597
51,0.0979,0.616699,-0.760498
52,0.100952,0.656006,-0.741821
53,0.092896,0.64502,-0.779907
54,0.10144,0.6604,-0.744629
55,0.103027,0.652588,-0.752563
56,0.103638,0.630249,-0.74707
57,0.099365,0.654419,-0.767822
58,0.095093,0.610229,-0.759644
59,0.099976,0.665161,-0.74707
60,0.107666,0.675049,-0.734375
61,0.089478,0.698364,-0.771606
62,0.101318,0.662109,-0.746948
63,0.090942,0.638184,-0.787231
64,0.094971,0.637207,-0.733643
65,0.10083,0.640381,-0.719849
66,0.099854,0.648071,-0.747803
67,0.09375,0.657837,-0.769653
68,0.094971,0.673218,-0.734863
69,0.091675,0.662842,-0.750244
70,0.096191,0.660522,-0.71936
71,0.090698,0.646606,-0.751587
72,0.086426,0.692749,-0.752808
73,0.082275,0.635864,-0.780884
74,0.088867,0.657593,-0.753418
75,0.082886,0.637451,-0.775635
76,0.089233,0.657959,-0.761108
77,0.094849,0.688477,-0.764038
78,0.083496,0.662598,-0.761719
79,0.089111,0.643555,-0.739258
80,0.081421,0.675659,-0.747803
81,0.085083,0.65564,-0.765991
82,0.082275,0.630615,-0.735962
83,0.089355,0.66333,-0.718872
84,0.088867,0.659912,-0.708618
85,0.080322,0.658325,-0.733276
86,0.078369,0.641113,-0.730957
87,0.074097,0.690308,-0.738403
88,0.078247,0.671509,-0.740601
