,accel_x,accel_y,accel_z
0,0.136719,-0.041382,-0.859131
1,0.344482,-0.076172,-0.533081
2,0.16748,0.068604,-0.74292
3,-0.19043,0.025635,-1.019897
4,-0.557861,0.082275,-1.572632
5,-0.276123,0.088745,-1.099243
6,0.089722,0.047485,-0.856567
7,0.334229,-0.043579,-0.73291
8,0.227173,0.086426,-0.797729
9,-0.020264,0.040649,-1.01001
10,-0.344849,0.113525,-1.394897
11,-0.30481,0.191772,-1.294067
12,0.059814,0.077637,-0.849609
13,0.319702,-0.083862,-0.752197
14,0.223267,0.018188,-0.738525
15,0.003296,0.049683,-1.037842
16,-0.26062,0.064087,-1.221558
17,-0.320801,0.158691,-1.332275
18,0.043457,0.018677,-0.952515
19,0.287109,-0.026733,-0.824341
20,0.258789,-0.034912,-0.540405
21,0.094116,-0.040771,-1.010742
22,-0.152466,0.07605,-1.203247
23,-0.295532,0.095215,-1.490479
24,0.034912,0.034302,-0.890259
25,0.261597,0.036621,-0.869629
26,0.341187,-0.0802,-0.604736
27,0.144775,0.091064,-0.915649
28,-0.132568,0.043091,-1.038696
29,-0.433105,-0.082764,-1.672119
30,-0.06897,0.107788,-0.994995
31,0.138428,0.116577,-0.846802
32,0.453247,-0.151123,-0.49939
33,0.154907,0.123169,-0.841919
34,-0.112061,0.040283,-1.067993
35,-0.446655,0.10083,-1.590698
36,-0.192139,0.071777,-1.075195
37,0.141479,-0.026611,-0.867798
38,0.431641,-0.103149,-0.5177
39,0.19873,-0.049561,-0.862305
40,-0.088867,0.097168,-0.973145
41,-0.464722,0.052979,-1.527222
42,-0.225708,0.087646,-1.028564
43,0.120972,0.008301,-0.838379
44,0.324341,-0.003906,-0.69104
45,0.230957,0.14856,-0.834839
46,-0.071777,0.137817,-1.029175
47,-0.440186,0.13855,-1.557739
48,-0.255493,0.041382,-1.211182
49,0.159424,0.092407,-0.78894
50,0.315674,0.020874,-0.700806
