,accel_x,accel_y,accel_z
0,0.703979,0.531372,-0.536743
1,0.697632,0.484009,-0.517456
2,0.696533,0.488037,-0.499756
3,0.700684,0.478394,-0.509766
4,0.703735,0.498535,-0.493774
5,0.704834,0.500488,-0.53125
6,0.711182,0.537476,-0.537476
7,0.704468,0.460205,-0.483765
8,0.702393,0.477051,-0.484009
9,0.706665,0.52002,-0.57959
10,0.709351,0.504883,-0.508789
11,0.704834,0.468384,-0.472412
12,0.710205,0.514893,-0.529297
13,0.707153,0.505493,-0.485718
14,0.703125,0.484375,-0.485229
15,0.714478,0.520264,-0.46936
16,0.703247,0.48291,-0.491089
17,0.706665,0.51416,-0.527588
18,0.703125,0.500488,-0.534058
19,0.702515,0.50354,-0.527954
20,0.700684,0.492432,-0.516479
21,0.707642,0.506348,-0.510742
22,0.707031,0.5,-0.501343
23,0.713989,0.522095,-0.43689
24,0.703247,0.48999,-0.464111
25,0.70752,0.51416,-0.502319
26,0.709717,0.528687,-0.523315
27,0.706299,0.482788,-0.409058
28,0.7052,0.503784,-0.472656
29,0.713989,0.545776,-0.476074
30,0.708618,0.529785,-0.481567
31,0.703003,0.502808,-0.484985
32,0.702759,0.500366,-0.51062
33,0.707886,0.512451,-0.490234
34,0.703735,0.5271,-0.514404
35,0.701416,0.501221,-0.532349
36,0.701538,0.498413,-0.520142
37,0.712646,0.550903,-0.489624
38,0.705078,0.508423,-0.498535
39,0.704468,0.505005,-0.495972
40,0.701294,0.503418,-0.486816
41,0.747803,0.593506,-0.511108
42,0.712402,0.467529,-0.451904
43,0.67041,0.367554,-0.53479
44,0.700684,0.464355,-0.556763
45,0.721802,0.528076,-0.583252
46,0.715088,0.328979,-0.519775
47,0.709229,0.434204,-0.549438
48,0.733887,0.464355,-0.571533
49,0.682129,0.475342,-0.553589
50,0.680786,0.445923,-0.577148
51,0.671875,0.442261,-0.620361
52,0.686523,0.417847,-0.535034
53,0.669922,0.462036,-0.609985
54,0.689087,0.458496,-0.521729
55,0.682861,0.418091,-0.535034
56,0.693359,0.43811,-0.524658
57,0.690796,0.437744,-0.557861
58,0.689941,0.488647,-0.602051
59,0.693359,0.468018,-0.516846
60,0.689331,0.449707,-0.53418
61,0.680786,0.40686,-0.59375
62,0.68103,0.453857,-0.553955
63,0.688721,0.46106,-0.559326
64,0.689209,0.514404,-0.532227
65,0.689331,0.485718,-0.538818
66,0.686768,0.461914,-0.521729
67,0.686768,0.467651,-0.501587
68,0.689087,0.463257,-0.543091
69,0.688477,0.482544,-0.519775
70,0.689331,0.488647,-0.554565
71,0.672363,0.466309,-0.634521
72,0.689575,0.517456,-0.522461
73,0.686768,0.487183,-0.590698
74,0.685913,0.474121,-0.587524
75,0.682861,0.499268,-0.563477
76,0.682129,0.507202,-0.614746
77,0.684326,0.509644,-0.558105
78,0.680908,0.49292,-0.502686
79,0.681519,0.498291,-0.602539
80,0.682007,0.469482,-0.500854
81,0.675659,0.463135,-0.56897
82,0.676636,0.434814,-0.527344
83,0.681274,0.452515,-0.538696
84,0.680786,0.498291,-0.547729
85,0.684814,0.482056,-0.510132
86,0.679932,0.445557,-0.554932
87,0.684082,0.513428,-0.539307
88,0.682739,0.481689,-0.519653
89,0.679077,0.473267,-0.540527
90,0.67749,0.460815,-0.578735
91,0.678345,0.457642,-0.5896
92,0.679199,0.471313,-0.57251
93,0.678467,0.457886,-0.569458
94,0.678589,0.484375,-0.597168
95,0.681763,0.471436,-0.555786
96,0.679077,0.466553,-0.569336
97,0.679443,0.499878,-0.579224
98,0.68103,0.469116,-0.572998
99,0.68042,0.481812,-0.581787
100,0.67749,0.506104,-0.616943
101,0.682617,0.532349,-0.587158
102,0.675903,0.527954,-0.611328
103,0.679565,0.506104,-0.530518
104,0.675171,0.448486,-0.564453
105,0.676636,0.463013,-0.579224
106,0.677856,0.486084,-0.560913
107,0.675903,0.499268,-0.578857
108,0.681274,0.494751,-0.482544
109,0.678833,0.515381,-0.612183
110,0.681396,0.508911,-0.604248
111,0.673828,0.518066,-0.601318
112,0.678345,0.515869,-0.560059
113,0.675781,0.464233,-0.595581
114,0.685059,0.478394,-0.494385
115,0.677246,0.481689,-0.545898
116,0.678833,0.51709,-0.616333
117,0.674438,0.48645,-0.564941
118,0.678589,0.498657,-0.560425
119,0.676514,0.485718,-0.548706
120,0.673096,0.489624,-0.588867
121,0.674805,0.469482,-0.562378
122,0.671143,0.463379,-0.591675
123,0.677979,0.511475,-0.566162
124,0.669678,0.520386,-0.575928
125,0.665405,0.479004,-0.597168
126,0.67334,0.489136,-0.522339
127,0.684692,0.483154,-0.559082
128,0.673706,0.463257,-0.564575
129,0.674805,0.491821,-0.581665
130,0.670654,0.46936,-0.540283
131,0.673096,0.503784,-0.549805
132,0.67688,0.459229,-0.515259
133,0.675171,0.474121,-0.509766
134,0.677734,0.52124,-0.515503
135,0.670532,0.497314,-0.540771
136,0.675659,0.503052,-0.567871
137,0.671387,0.491699,-0.539673
138,0.67395,0.525269,-0.561646
139,0.673584,0.493042,-0.512085
140,0.671143,0.491211,-0.559692
141,0.672974,0.504028,-0.555176
142,0.672974,0.494629,-0.560791
143,0.672852,0.49231,-0.53418
144,0.674316,0.535889,-0.562134
145,0.671265,0.522339,-0.518799
146,0.668457,0.525024,-0.491333
147,0.663574,0.551758,-0.584717
148,0.670288,0.490356,-0.535156
149,0.661255,0.477173,-0.574585
