,accel_x,accel_y,accel_z
0,0.999146,0.005127,0.010132
1,0.983643,-0.013428,0.004639
2,0.997437,0.028809,-0.014771
3,0.998901,-0.01062,0.000244
4,0.999146,-0.008179,0.009888
5,1.003906,0.022949,0.046387
6,1.017578,0.025879,0.026733
7,0.992432,-0.010132,0.008179
8,1.001221,-0.013916,0.046387
9,1.000366,0.008179,0.012573
10,1.000488,-0.005371,0.022217
11,0.994629,-0.002686,-0.014282
12,1.002686,0.025146,-0.009766
13,1.003906,-0.001221,-0.001587
14,1.006714,0.009766,0.005005
15,0.998779,-0.013184,-0.007812
16,1.004517,0.004517,0.00708
17,0.989624,-0.003174,-0.012329
18,1.000854,0.028442,-0.01709
19,1.002686,-0.007568,0.012207
20,1.000488,0.013184,-0.006592
21,0.999878,-0.022095,-0.001221
22,1.000854,0.01355,0.000977
23,0.998657,0.00415,0.003174
24,1.005615,0.001587,0.009277
25,1.010254,0.01355,0.000977
26,0.989624,-0.00293,-0.026611
27,1.001343,0.031982,-0.031494
28,0.99585,-0.003662,-0.004395
29,1.003418,-0.000488,0.005737
30,0.994873,-0.016113,-0.009888
31,0.997803,-0.02002,0.008423
32,1.016968,0.025146,0.001831
33,0.999878,-0.008789,-0.00354
34,1.000488,-0.021729,0.008057
35,0.998657,-0.009888,0.016479
36,0.997437,-0.002808,-0.017334
37,0.997437,-0.011719,0.00061
38,0.99353,0.001465,-0.023682
39,1.000854,0.006104,-0.011108
40,0.998047,-0.011841,0.00354
41,0.998047,0.012085,-0.020996
42,1.004639,0.000732,0.007568
43,0.999146,-0.000977,-0.008911
44,1.00293,-0.001221,0.001099
45,0.990479,-0.015015,-0.007812
46,1.000122,-0.015747,0.00061
47,0.99585,-0.005005,-0.00769
48,1.00061,-0.022949,0.001709
49,1.010986,0.008301,0.010742
50,0.984863,-0.014893,-0.004639
51,1.001709,0.009277,-0.024292
52,1.000854,-0.00061,0.000732
53,0.99585,-0.032349,0.003418
54,0.999023,0.012817,-0.010864
55,1.006958,-0.001343,0.008301
56,1.000488,-0.011841,0.011108
57,0.997925,-0.014038,-0.003784
58,1.004517,0.001099,0.004028
59,1.001221,-0.000488,0.005249
60,1.000854,-0.01123,-0.013794
61,1.003052,-0.002075,-0.02417
