,accel_x,accel_y,accel_z
0,0.682373,1.12561,1.0177
1,0.249512,0.784058,0.16687
2,0.390625,0.008057,-0.019409
3,1.006958,-0.04895,0.65686
4,1.023193,0.890869,1.033447
5,0.396851,0.818237,0.453491
6,0.269043,0.69873,-0.105347
7,0.674072,-0.417114,0.11499
8,1.160156,0.743652,1.097534
9,0.808594,1.09375,0.990601
10,0.27002,0.802246,0.203125
11,0.432617,0.191528,0.018921
12,0.944458,-0.068359,0.594849
13,1.156982,0.129395,1.030396
14,0.684204,0.953979,0.734619
15,0.264771,0.414062,-0.029785
16,0.575562,-0.360474,0.10437
17,1.159424,0.115967,0.821777
18,0.911011,0.883423,1.130005
19,0.408936,0.720337,0.337524
20,0.353882,0.135376,0.049438
21,0.869019,-0.168701,0.375366
22,1.09375,0.018311,1.138062
23,0.636841,1.036011,0.703125
24,0.30603,0.533203,0.046021
25,0.519409,0.087769,-0.112183
26,1.097534,-0.209839,0.573853
27,0.956909,0.714966,0.976685
28,0.598755,0.731689,0.592896
29,0.341309,0.460693,-0.019897
30,0.593262,-0.137939,0.004761
31,1.265137,0.052612,0.877197
32,0.941528,0.598633,1.054565
33,0.4375,0.842529,0.252197
34,0.452271,0.282837,0.040894
35,0.861084,-0.223877,0.28894
36,1.125977,-0.282593,0.703369
37,1.072266,0.648315,1.202759
38,0.485718,0.814453,0.409424
39,0.372681,0.291382,-0.181641
40,0.697388,-0.585815,0.078125
41,1.212769,-0.538452,0.904785
42,0.849243,0.858521,1.272461
43,0.254395,0.724976,0.183105
44,0.401611,-0.015503,-0.118774
45,0.952759,-0.014526,0.519043
46,1.213013,0.093628,1.306152
47,0.62085,0.777344,0.712769
48,0.300659,0.44397,0.010132
49,0.539429,-0.353149,0.02417
50,1.10144,-0.213257,0.788696
51,1.071411,0.393555,1.088989
52,0.62146,0.924194,0.678223
53,0.34729,0.54541,0.033081
54,0.46875,-0.43457,-0.02356
55,1.157593,-0.4552,0.651733
56,1.109253,0.284546,1.238281
57,0.679077,0.717896,0.733154
