,accel_x,accel_y,accel_z
0,0.715942,0.382812,0.516846
1,0.717407,0.372925,0.505127
2,0.726074,0.392944,0.541992
3,0.72583,0.452393,0.527954
4,0.730103,0.452271,0.54248
5,0.727905,0.442871,0.521118
6,0.724365,0.364136,0.515991
7,0.724365,0.342041,0.511597
8,0.724731,0.393921,0.510132
9,0.730835,0.404541,0.517334
10,0.727905,0.350708,0.53418
11,0.7323,0.405151,0.583374
12,0.740112,0.358643,0.555176
13,0.725586,0.384521,0.484131
14,0.731445,0.402466,0.519287
15,0.736572,0.373535,0.495239
16,0.730225,0.380737,0.533813
17,0.733276,0.370972,0.516846
18,0.733887,0.390137,0.507935
19,0.737061,0.40271,0.549561
20,0.738892,0.4198,0.515259
21,0.735596,0.408081,0.545654
22,0.740845,0.375244,0.522583
23,0.733521,0.388916,0.489746
24,0.740234,0.386963,0.528687
25,0.740112,0.371704,0.499512
26,0.734497,0.358154,0.557739
27,0.744141,0.371826,0.55249
28,0.73938,0.393433,0.536499
29,0.73645,0.375244,0.533203
30,0.742188,0.388428,0.539185
31,0.737183,0.387451,0.570923
32,0.735229,0.368896,0.520996
33,0.73938,0.354248,0.561157
34,0.73938,0.332153,0.518311
35,0.746704,0.348389,0.556763
36,0.733398,0.386719,0.553711
37,0.741577,0.357422,0.556641
38,0.74231,0.372681,0.536377
39,0.741211,0.362549,0.552612
40,0.738281,0.369629,0.562866
41,0.741699,0.363281,0.51709
42,0.743408,0.390259,0.557617
43,0.741455,0.407959,0.550415
44,0.734497,0.393066,0.511963
45,0.741089,0.371704,0.52124
46,0.740479,0.362915,0.520874
47,0.740845,0.380859,0.530762
48,0.744019,0.345947,0.497925
49,0.740723,0.3479,0.5448
50,0.746338,0.361572,0.548828
51,0.752563,0.385254,0.560669
52,0.75061,0.403442,0.554565
53,0.741943,0.353149,0.506958
54,0.748169,0.353394,0.519409
55,0.751343,0.378784,0.548218
56,0.739258,0.338257,0.469238
57,0.749634,0.387695,0.526245
58,0.744629,0.353638,0.497681
59,0.747559,0.359863,0.532227
60,0.74231,0.379395,0.520508
61,0.744263,0.328125,0.526367
62,0.733643,0.200806,0.610596
63,0.579468,0.482056,0.968628
64,0.416748,0.282959,0.790283
