,accel_x,accel_y,accel_z
0,0.114258,-0.211914,0.96936
1,-0.039185,-0.073975,1.029541
2,0.11792,-0.10498,0.934204
3,0.084351,-0.004517,0.983765
4,0.108887,-0.169922,0.637695
5,-0.137207,-0.0802,0.939819
6,-0.366577,0.151978,1.303589
7,-0.631592,0.145996,1.648315
8,-0.07251,0.113892,0.878418
9,0.208496,-0.21875,0.588989
10,0.230225,-0.179077,0.302124
11,-0.070801,-0.095459,0.861572
12,-0.425903,0.161865,1.107788
13,-0.58252,0.089233,1.52771
14,-0.300659,0.212036,0.976685
15,0.09436,-0.098022,0.664429
16,0.290771,-0.356323,0.410767
17,0.125,-0.20105,0.62439
18,-0.244995,-0.029175,0.938843
19,-0.583618,0.076904,1.41687
20,-0.568115,0.182129,1.370483
21,0.008423,0.072021,0.753418
22,0.323242,-0.151489,0.30957
23,0.256958,-0.248047,0.423096
24,0.019409,-0.00061,0.802979
25,-0.439087,0.00293,1.240112
26,-0.665405,0.104126,1.739014
27,-0.161987,0.148804,0.818726
28,0.227905,-0.128296,0.606934
29,0.399658,-0.17688,0.010254
30,-0.016846,0.065918,0.763916
31,-0.327759,0.119873,1.055542
32,-0.665649,0.072998,1.764648
33,-0.234009,0.213623,0.882324
34,0.228394,-0.032715,0.581787
35,0.356567,-0.29895,0.175537
36,0.100098,-0.234375,0.6875
37,-0.375122,0.012085,1.287109
38,-0.630493,-0.059326,1.897583
39,-0.199219,0.057739,1.047363
40,0.214966,0.008911,0.620117
41,0.295654,-0.269409,0.444946
42,0.207642,-0.067993,0.666992
43,-0.126099,-0.000122,1.141602
44,-0.420044,-0.057251,1.526245
45,-0.334229,0.026855,1.396362
46,0.043945,0.011841,0.773682
47,0.17334,-0.123779,0.647461
48,0.256592,-0.16272,0.459595
49,0.117065,-0.005127,0.716919
50,-0.316528,0.074829,1.232788
51,-0.406616,0.21814,1.623291
52,-0.07373,0.11084,0.883545
53,0.098511,-0.069946,0.8302
54,0.388794,-0.133179,0.055176
55,0.078613,-0.185547,0.739868
56,-0.273682,0.097412,1.209106
57,-0.524292,0.240967,1.815063
58,-0.17334,0.123047,0.994507
59,0.109985,0.039917,0.771729
60,0.353394,-0.062744,0.445801
61,0.189453,-0.193359,0.406982
62,-0.20874,-0.126831,1.145752
63,-0.569336,0.158447,1.564697
64,-0.352905,0.210449,1.318359
65,0.033936,0.02063,0.745117
66,0.240356,-0.157471,0.465332
67,0.23645,-0.28833,0.39917
68,-0.124268,-0.032104,0.828003
69,-0.511963,0.167725,1.307251
70,-0.554199,0.107178,1.482056
71,-0.159668,0.102417,0.838135
72,0.146973,-0.170776,0.816406
73,0.256592,-0.115967,0.312378
74,-0.112671,-0.083374,0.862061
75,-0.551392,-0.047974,1.331421
76,-0.43689,0.074463,1.265015
77,-0.220215,0.098511,0.994019
78,0.184937,-0.081665,0.61145
79,0.23877,-0.164429,0.207642
80,0.171997,-0.25061,0.702148
81,-0.189575,-0.101929,0.988281
82,-0.531982,-0.005493,1.581421
83,-0.467529,0.137451,1.371582
84,0.028687,0.074707,0.807251
85,0.190186,-0.158447,0.566284
86,0.308472,-0.329712,0.392456
87,-0.219604,-0.117065,1.129395
88,-0.527588,0.167969,1.384155
89,-0.54126,0.186035,1.46228
90,-0.005249,0.037109,0.735718
91,0.248169,-0.091797,0.522339
92,0.346924,-0.167114,0.347656
93,-0.170532,-0.037476,1.048706
94,-0.536865,-0.07666,1.431396
95,-0.509644,-0.065552,1.503174
96,-0.105103,-0.037598,0.786865
97,0.242798,-0.278198,0.403931
98,0.011475,-0.205078,0.801758
99,-0.343384,-0.017334,1.188965
100,-0.647217,-0.133423,1.769043
101,-0.235962,0.147583,0.933838
102,0.231689,-0.205811,0.345459
103,0.347412,-0.171509,0.102661
104,-0.185547,-0.09021,0.883423
105,-0.61377,0.041748,1.54248
106,-0.487549,0.026855,1.323242
107,0.038818,-0.052246,0.648071
108,0.317383,-0.226196,0.179565
109,0.179443,-0.214355,0.496094
110,-0.378052,0.038452,1.094116
111,-0.761597,-0.263184,2.00769
112,-0.352783,0.119385,1.017334
113,0.137207,0.050659,0.407959
114,0.349365,-0.203247,0.146729
115,-0.077759,-0.081665,0.907349
116,-0.418457,0.119751,1.13562
117,-0.63562,-0.095825,1.710205
118,-0.228149,0.058838,0.922729
119,0.171997,-0.234741,0.49231
120,0.322021,-0.22998,0.366943
121,-0.013672,-0.054932,0.805542
122,-0.386108,0.10791,1.00293
123,-0.752808,-0.078491,1.886841
124,-0.219482,0.15332,0.770996
125,0.224976,-0.146362,0.534668
126,0.335938,-0.073486,0.058838
127,-0.040771,-0.02356,0.890137
128,-0.49231,0.014282,1.227051
129,-0.685425,0.099121,1.770508
130,-0.064331,0.048096,0.714722
131,0.204834,-0.123779,0.420166
132,0.328979,-0.31189,0.307861
133,-0.10791,0.000854,0.846069
134,-0.570801,0.194458,1.306885
135,-0.703369,0.042725,1.584351
136,-0.171509,0.080322,0.772461
137,0.213257,-0.132202,0.427979
138,0.380981,-0.279663,0.359741
139,0.043945,0.049805,0.68811
140,-0.625732,0.043579,1.495728
141,-0.612671,0.098145,1.585449
142,-0.041504,0.10791,0.699219
143,0.208862,-0.192017,0.448975
144,0.191162,-0.248291,0.52356
145,-0.108276,0.037354,0.81311
146,-0.613159,-0.127075,1.635986
147,-0.435913,-0.05481,1.494385
148,0.036255,0.062744,0.54248
149,0.286133,-0.251953,0.118042
150,0.12854,-0.195312,0.682373
151,-0.345215,0.204712,1.093872
152,-0.655518,0.029663,1.836304
153,-0.166504,0.083496,0.918945
154,0.239014,-0.03833,0.425171
155,0.438477,-0.258423,0.1604
156,-0.086548,-0.060669,0.752808
157,-0.667725,0.054932,1.611694
158,-0.614624,0.226685,1.514038
159,0.016113,0.041016,0.676392
