,accel_x,accel_y,accel_z
0,0.050537,0.871338,-0.080566
1,0.249146,0.765625,-0.166992
2,0.307007,0.56189,-0.259399
3,0.223511,0.935425,-0.299927
4,0.08667,0.96814,-0.058716
5,-0.106934,1.133057,0.1073
6,-0.194458,1.407715,0.107544
7,0.068115,0.94397,-0.060547
8,0.290771,0.831543,-0.238525
9,0.299072,0.55835,-0.29126
10,0.276123,0.640015,-0.138428
11,0.092285,1.021973,-0.119019
12,-0.128296,1.143799,0.126099
13,-0.247314,1.332764,0.071655
14,0.044067,0.880981,-0.133179
15,0.21936,0.940674,-0.224365
16,0.299438,0.643555,-0.285645
17,0.297119,0.634277,-0.155762
18,0.096436,0.959351,-0.114136
19,-0.114624,1.093262,0.048706
20,-0.292114,1.584717,0.176514
21,-0.004272,0.892944,-0.043457
22,0.239258,0.719849,-0.260986
23,0.285645,0.42041,-0.190308
24,0.190552,0.812744,-0.145386
25,0.050781,1.069824,-0.072266
26,-0.309326,1.596313,0.228394
27,-0.109619,1.197388,0.087524
28,0.160156,0.859375,-0.151123
29,0.291504,0.705566,-0.238647
30,0.275757,0.670776,-0.238647
31,0.136719,0.962402,-0.083862
32,-0.030762,1.100342,0.057861
33,-0.275391,1.659668,0.227051
34,-0.020752,1.022461,0.051392
35,0.200562,0.779175,-0.135376
36,0.31189,0.34436,-0.276245
37,0.208862,0.816895,-0.042847
38,0.027954,1.193726,0.100952
39,-0.19043,1.536621,0.178345
40,-0.009155,1.017822,0.015259
41,0.212891,0.753052,-0.124023
42,0.342529,0.670776,-0.179443
43,0.353271,0.511719,-0.200195
44,0.162476,1.051025,-0.056763
45,-0.039917,1.057983,0.035645
46,-0.245605,1.563354,0.212524
47,-0.010132,1.007812,0.032593
48,0.184082,0.746826,-0.149414
49,0.316284,0.653198,-0.204224
