,accel_x,accel_y,accel_z
0,0.108154,0.448364,-0.678955
1,0.403809,0.5177,-0.153564
2,0.339966,0.882324,0.039673
3,0.08606,1.227661,-0.033691
4,-0.147949,1.296753,-0.407349
5,-0.046875,0.812256,-0.670044
6,0.203369,0.372314,-0.532471
7,0.409424,0.516479,-0.049072
8,0.299194,0.879272,0.070068
9,0.076172,1.303223,-0.011841
10,-0.169434,1.359741,-0.506836
11,-0.003052,0.788452,-0.597046
12,0.284058,0.452759,-0.370117
13,0.377441,0.599365,-0.170532
14,0.201538,0.957764,0.284058
15,-0.144409,1.373291,-0.210327
16,-0.192871,1.103271,-0.471924
17,-0.02417,0.592041,-0.708008
18,0.24292,0.508057,-0.382812
19,0.340088,0.684937,-0.007324
20,0.230347,0.991089,0.190308
21,-0.153076,1.253296,-0.194092
22,-0.133057,1.110352,-0.383545
23,0.004883,0.841919,-0.56665
24,0.276123,0.562256,-0.386719
25,0.355835,0.563232,0.022339
26,0.19812,1.07959,0.196777
27,-0.092529,1.306274,-0.104004
28,-0.161987,1.097046,-0.383911
29,0.029053,0.833984,-0.583862
30,0.248535,0.616211,-0.37146
31,0.362915,0.596924,-0.052002
32,0.249512,0.959839,0.17749
33,-0.063477,1.223022,-0.105591
34,-0.133545,1.108154,-0.436768
35,0.056641,0.897095,-0.5
36,0.275024,0.635254,-0.463135
37,0.428467,0.675171,-0.083862
38,0.265991,0.887817,0.295776
39,-0.041992,1.181641,0.073486
40,-0.191284,1.252197,-0.332275
41,0.014893,0.7948,-0.523071
42,0.21936,0.521851,-0.454468
43,0.369507,0.533691,-0.249878
44,0.246826,0.991089,0.224121
45,0.000977,1.2771,0.107178
46,-0.23999,1.291626,-0.308594
47,-0.029907,0.932251,-0.457031
48,0.151489,0.623901,-0.500488
49,0.369507,0.473267,-0.080444
