,accel_x,accel_y,accel_z
0,0.371704,0.793457,-0.147705
1,0.261475,1.043335,-0.099731
2,0.037964,1.042358,0.01123
3,-0.078491,1.455322,0.101074
4,0.122559,1.005249,-0.045654
5,0.32605,0.806152,-0.260864
6,0.407349,0.439697,-0.268188
7,0.355957,0.654419,-0.205933
8,0.213745,1.018921,-0.059692
9,0.052368,1.124878,0.068115
10,-0.131714,1.539062,0.204834
11,0.032104,1.111084,0.054321
12,0.298706,0.86438,-0.161133
13,0.380737,0.697754,-0.254761
14,0.411133,0.45813,-0.259155
15,0.270508,0.880493,-0.085938
16,0.101562,1.037354,0.025391
17,-0.135132,1.458008,0.229858
18,-0.067505,1.250122,0.079224
19,0.150879,0.886841,-0.019531
20,0.334595,0.795654,-0.238159
21,0.460693,0.710938,-0.205566
22,0.380737,0.537598,-0.189209
23,0.187622,0.974121,-0.077881
24,0.032837,0.956421,0.091064
25,-0.177856,1.520142,0.267822
26,-0.000977,1.103149,0.051147
27,0.215088,0.833496,-0.061279
28,0.354858,0.688354,-0.262207
29,0.381348,0.288208,-0.224731
30,0.269897,0.790283,-0.13208
31,0.156616,0.847778,0.01416
32,-0.067627,1.504883,0.158203
33,-0.041504,1.268066,0.202515
34,0.182251,0.834473,-0.003296
35,0.347168,0.866821,-0.225952
36,0.458008,0.532349,-0.281738
37,0.432251,0.578003,-0.247681
38,0.263794,0.966553,-0.116333
39,0.074097,1.108521,0.040894
40,-0.082275,1.539917,0.178467
41,0.024902,1.168945,0.154053
42,0.251953,0.831665,-0.154053
43,0.399292,0.743286,-0.27771
44,0.468506,0.389648,-0.206665
45,0.397217,0.530273,-0.188232
46,0.224609,0.920288,-0.113525
47,0.060547,1.104736,0.125732
48,-0.10498,1.556885,0.281372
49,0.005859,1.100708,0.044312
