,accel_x,accel_y,accel_z
0,0.61377,-0.092529,0.086182
1,0.532837,-0.184692,0.178345
2,0.459717,-1.069946,0.222168
3,0.546265,-0.998657,0.782715
4,0.83252,-0.743652,0.990845
5,0.821411,0.131592,0.761963
6,0.708618,-0.000366,0.358521
7,0.43335,-0.592773,-0.273682
8,0.578979,-0.784058,0.211792
9,0.541504,-0.850464,0.522827
10,0.694946,-0.697754,0.911255
11,0.831421,-0.00354,1.005615
12,0.752686,-0.178467,0.440308
13,0.641235,0.10376,0.226807
14,0.462524,-0.516724,-0.134155
15,0.552002,-0.54126,0.248169
16,0.497681,-0.964233,0.491211
17,0.686768,-0.657959,0.797729
18,0.742065,-0.019653,0.745728
19,0.802856,-0.096558,0.560547
20,0.653687,0.042358,0.216309
21,0.42749,-0.492065,0.00293
22,0.518555,-0.881592,0.248413
23,0.481445,-0.754883,0.447266
24,0.754761,-0.807373,0.986816
25,0.791016,-0.311646,0.855103
26,0.758911,-0.018555,0.567749
27,0.563232,-0.237671,0.353271
28,0.431396,-0.63269,0.164429
29,0.421753,-1.136719,0.27771
30,0.522949,-0.858276,0.779297
31,0.708374,-0.398071,1.014038
32,0.743652,0.128174,0.888062
33,0.666016,-0.039673,0.462158
34,0.459473,-0.391846,-0.049194
35,0.431274,-0.89917,0.131714
36,0.365234,-0.958252,0.497437
37,0.696167,-0.668091,0.94519
38,0.702637,-0.22937,0.995605
39,0.681274,-0.037354,0.64624
40,0.619873,-0.244507,0.370239
41,0.31189,-0.968628,-0.154907
42,0.440308,-1.006592,0.323486
43,0.345093,-1.007324,0.420532
44,0.503906,-0.984009,1.06311
45,0.655396,-0.170776,1.007935
46,0.735352,0.057251,0.788086
47,0.568481,-0.296021,0.223633
48,0.393066,-0.640625,0.077148
49,0.451294,-0.844727,0.384399
50,0.428467,-0.700806,0.702271
51,0.593262,-0.268921,1.194092
52,0.643188,0.227295,1.057617
53,0.687256,0.214478,0.494141
54,0.633301,-0.153442,0.537109
55,0.482178,-0.311157,0.157104
56,0.425049,-0.617432,0.746216
57,0.455322,-0.323853,1.164551
58,0.528687,0.161255,1.263672
59,0.638916,0.396973,1.021362
60,0.687866,0.28125,0.673218
61,0.545166,0.210327,0.216309
62,0.436401,-0.501709,0.108154
63,0.460327,-0.742676,0.842651
64,0.325073,-0.538818,0.964233
65,0.520874,-0.113281,1.194824
66,0.581299,0.349609,1.223389
67,0.59436,0.298096,0.468872
68,0.576782,-0.060425,0.248169
69,0.477051,-0.672363,0.357178
70,0.358887,-0.682861,0.598999
71,0.372925,-0.599854,0.972046
72,0.59729,-0.241455,1.278564
73,0.615356,0.140869,0.841431
74,0.660522,0.231323,0.489746
75,0.620605,-0.159668,0.297119
76,0.456543,-0.416992,0.210083
77,0.363892,-0.902466,0.518066
78,0.547607,-0.568237,1.154907
79,0.657104,-0.068604,1.217529
80,0.657104,0.266113,0.777954
81,0.55957,0.051025,0.323608
82,0.383179,-0.820557,0.251587
83,0.429443,-0.697876,0.486938
84,0.576538,-0.702881,1.303589
85,0.682739,0.042114,1.145752
86,0.656494,0.184204,0.617065
87,0.54541,-0.121582,0.302979
88,0.472046,-0.786011,0.293579
89,0.517212,-0.797974,0.367188
90,0.455444,-0.79187,0.838013
91,0.582275,-0.364624,0.991455
92,0.666504,0.109009,1.020874
93,0.641602,0.069946,0.799805
94,0.595215,-0.09375,0.264648
95,0.400757,-0.605835,-0.036133
96,0.474243,-0.67041,0.782227
97,0.470215,-0.582764,0.912231
98,0.569214,-0.217407,1.079468
99,0.635864,0.026001,0.980103
100,0.686768,0.139282,0.780151
101,0.484009,-0.323608,0.324951
102,0.460327,-0.668823,0.195312
103,0.507935,-0.75647,0.62207
104,0.39856,-0.650146,0.789795
105,0.562134,-0.366333,1.250854
106,0.623535,-0.029541,1.06189
107,0.642334,-0.119507,0.661865
108,0.55249,-0.384399,0.1604
109,0.557373,-0.406128,0.263916
110,0.428711,-0.934937,0.77771
111,0.450684,-0.600098,0.944214
112,0.499512,-0.44165,1.160278
113,0.62085,0.083374,0.997803
114,0.596191,-0.016968,0.458618
115,0.474487,-0.228027,0.057617
116,0.39856,-0.675903,0.185059
117,0.439697,-0.841675,0.803833
118,0.470337,-0.559814,0.80188
119,0.605103,-0.153809,1.067017
120,0.685303,0.002441,0.702881
121,0.626953,-0.209106,0.413818
122,0.442383,-0.606567,0.373779
123,0.455078,-0.860474,0.360229
124,0.405518,-0.919556,0.691406
125,0.507202,-0.497803,0.870728
126,0.681885,0.00769,1.162476
127,0.647461,0.0448,0.605225
128,0.657593,-0.122437,0.473877
129,0.457031,-0.394165,-0.026978
130,0.415894,-1.049072,0.536377
131,0.455322,-0.731323,0.893311
132,0.603149,-0.501343,1.07251
133,0.676025,0.087158,0.824463
134,0.685181,0.087158,0.45459
135,0.547485,-0.369873,0.338013
136,0.461304,-0.875,0.348511
137,0.435547,-0.6604,0.625732
138,0.453247,-0.823853,1.080322
139,0.54834,-0.498901,1.206177
140,0.685547,0.00708,0.898804
141,0.583374,0.099365,0.359497
142,0.479126,-0.635132,0.154541
143,0.471802,-0.668091,0.305542
144,0.385498,-0.725708,0.731812
145,0.537598,-0.539673,1.032837
146,0.598633,0.096191,0.988525
147,0.646484,0.004272,0.864868
148,0.677124,0.049438,0.174561
149,0.463257,-0.411865,0.050171
150,0.445679,-0.795288,0.305908
151,0.458618,-0.796387,0.933105
152,0.595459,-0.414551,1.130615
153,0.735352,-0.065796,1.164795
154,0.637085,0.167236,0.515137
155,0.554688,-0.343994,0.207031
156,0.490723,-0.519531,0.148926
157,0.400269,-0.697876,0.451904
158,0.456909,-0.458618,0.900269
159,0.620361,-0.214478,1.116699
160,0.66687,0.193115,0.653931
161,0.541626,-0.144409,0.286011
162,0.393555,-0.629639,0.029663
163,0.479858,-0.846924,0.514282
164,0.432007,-0.668823,0.828735
165,0.490112,-0.450928,1.090942
166,0.625122,-0.060547,1.212891
167,0.695679,0.130615,0.763184
168,0.509521,-0.099487,0.158203
169,0.483643,-0.753296,0.314087
170,0.411743,-0.793091,0.410767
171,0.390015,-0.838379,1.127319
172,0.597534,-0.391479,1.576782
173,0.585327,0.143433,0.857056
174,0.606567,-0.092651,0.449707
175,0.452393,-0.19751,0.144531
176,0.385986,-0.717285,0.037231
177,0.396362,-0.929199,0.623535
178,0.436157,-0.544067,1.276855
179,0.572021,-0.218018,1.272461
180,0.678833,0.096069,0.880249
181,0.622192,-0.100098,0.402222
182,0.423584,-0.402588,0.054932
183,0.443237,-0.715942,0.269409
184,0.324829,-0.998657,0.772949
185,0.439453,-0.55188,1.034302
186,0.548096,-0.149902,1.121582
187,0.686768,0.086426,0.709961
188,0.529175,-0.125,0.159668
189,0.412964,-0.458618,0.044922
190,0.383545,-1.025146,0.518311
191,0.351685,-0.758057,1.033447
192,0.537964,-0.297241,1.0625
193,0.637817,0.002563,0.987793
194,0.645386,-0.047241,0.731079
195,0.474976,-0.293457,0.18457
196,0.422729,-0.874756,0.408813
197,0.423706,-0.801758,0.647461
198,0.490356,-0.386597,0.975586
199,0.571167,-0.206665,1.244873
200,0.616943,0.125488,0.96582
201,0.58252,0.013062,0.457275
202,0.429321,-0.505981,0.136963
203,0.471313,-0.828857,0.25708
204,0.400024,-0.611694,1.010742
205,0.537476,-0.223145,1.047852
206,0.659302,0.015015,0.992188
207,0.657715,0.191284,0.586182
208,0.521973,-0.21936,0.215576
209,0.428223,-0.934204,0.437378
210,0.391968,-0.707031,0.57312
211,0.539062,-0.505737,1.148193
212,0.537109,-0.274292,1.34436
213,0.59668,0.054443,1.083984
214,0.601929,-0.016113,0.682373
215,0.483765,-0.256714,0.209717
216,0.401978,-1.219238,0.500244
217,0.431763,-0.926392,0.620605
218,0.500732,-0.693237,1.232056
219,0.660278,-0.14978,1.190186
220,0.645264,-0.054321,0.682373
221,0.56311,-0.161987,0.400269
222,0.452148,-0.646118,0.258545
223,0.346313,-1.091553,0.623901
224,0.391113,-0.629761,0.976196
225,0.502197,-0.231079,1.431152
226,0.622437,-0.089478,1.130005
227,0.650391,0.146729,0.744141
228,0.578613,-0.25061,0.230103
229,0.480225,-0.606323,0.282715
230,0.493652,-0.708008,0.60144
231,0.472412,-0.428955,0.976562
232,0.576294,-0.264038,1.100708
233,0.64917,0.003296,0.951416
234,0.652588,0.069702,0.498535
235,0.457886,-0.366943,0.005737
236,0.46582,-0.885132,0.269409
237,0.479248,-0.752319,0.853271
238,0.543945,-0.29541,1.08252
239,0.669312,-0.115845,0.924072
240,0.652832,-0.037354,0.709106
241,0.566895,-0.123901,0.342529
242,0.498169,-0.42688,0.074463
243,0.487549,-0.494507,0.323975
244,0.437866,-0.803101,0.966064
245,0.600952,-0.202026,1.306763
246,0.626587,0.029541,0.926025
247,0.638062,0.039551,0.710083
248,0.544678,-0.133301,0.293579
249,0.46521,-0.674316,0.213623
250,0.481201,-0.666992,0.350952
251,0.439697,-0.572998,1.056763
252,0.536743,-0.223755,1.269531
253,0.653442,0.121338,1.006592
254,0.60022,0.02771,0.569702
255,0.527344,-0.361084,0.171753
256,0.409424,-0.791138,0.530762
257,0.407471,-0.817017,0.33667
258,0.465942,-0.385986,0.720459
259,0.528564,-0.20874,1.285645
260,0.651855,0.07312,0.973389
261,0.616577,-0.080811,0.487305
262,0.559326,-0.25293,0.383057
263,0.595947,-0.192139,0.167969
264,0.505127,-0.687012,0.598511
265,0.497314,-0.44812,1.135498
266,0.601196,-0.130859,1.283936
267,0.712646,0.216675,0.801392
268,0.590698,-0.0271,0.405029
269,0.515991,-0.406372,0.203003
270,0.485596,-0.851562,0.463013
271,0.450439,-0.490601,0.59082
272,0.6073,-0.297852,0.942993
273,0.677856,0.108643,1.087402
274,0.646118,0.197144,0.676025
275,0.582397,-0.11084,0.415283
276,0.51001,-0.505493,0.1427
277,0.528198,-0.668823,0.415161
278,0.470093,-0.693115,0.795532
279,0.513916,-0.307251,0.994507
280,0.588257,0.100098,1.130249
281,0.659302,0.306152,0.812256
282,0.600464,-0.080078,0.500244
283,0.516235,-0.422119,0.231079
284,0.564819,-0.65332,0.492188
285,0.442993,-0.495728,0.826904
286,0.576782,-0.277832,1.172241
287,0.619507,0.130981,1.135864
288,0.633789,0.05542,0.807983
289,0.601074,-0.217163,0.538818
290,0.51062,-0.713257,0.536987
291,0.518433,-0.57019,0.533813
292,0.434814,-0.62207,0.731445
293,0.468628,-0.299683,0.965088
294,0.580688,0.040771,1.074829
295,0.63916,0.227661,0.760742
296,0.578857,-0.161377,0.428711
297,0.462769,-0.342773,0.09729
298,0.504272,-0.603882,0.576172
