,accel_x,accel_y,accel_z
0,0.652222,0.30481,0.655762
1,0.686768,0.306396,0.67749
2,0.65564,0.318604,0.677124
3,0.653076,0.311279,0.673096
4,0.654541,0.316528,0.668091
5,0.654175,0.295898,0.667358
6,0.655762,0.323975,0.672119
7,0.651489,0.295532,0.667847
8,0.654663,0.294189,0.649292
9,0.654541,0.297363,0.661499
10,0.654541,0.302368,0.66333
11,0.657104,0.294434,0.674194
12,0.656372,0.296509,0.672119
13,0.65625,0.299683,0.660767
14,0.655396,0.307007,0.672729
15,0.658325,0.315674,0.679077
16,0.660156,0.332153,0.666992
17,0.659668,0.298828,0.660645
18,0.659546,0.313965,0.668457
19,0.65564,0.296265,0.661743
20,0.658569,0.312866,0.654907
21,0.660767,0.310303,0.662354
22,0.655273,0.285278,0.656006
23,0.659424,0.294189,0.677368
24,0.656982,0.292725,0.670898
25,0.662598,0.315674,0.672607
26,0.659302,0.312988,0.66626
27,0.656372,0.286987,0.671997
28,0.657959,0.290405,0.664429
29,0.658203,0.294067,0.659058
30,0.652344,0.267212,0.666504
31,0.658936,0.307373,0.671265
32,0.6604,0.298706,0.67334
33,0.654663,0.277588,0.67395
34,0.655762,0.2854,0.670166
35,0.661743,0.294312,0.68042
36,0.65564,0.292603,0.66394
37,0.655762,0.305908,0.666748
38,0.657471,0.285645,0.671753
39,0.660645,0.296387,0.667969
40,0.653564,0.27771,0.67334
41,0.659546,0.282837,0.685425
42,0.65918,0.289795,0.674561
43,0.658325,0.304688,0.677124
44,0.656494,0.298706,0.669067
45,0.658203,0.294922,0.670532
46,0.656982,0.299561,0.671265
47,0.660034,0.298828,0.673828
48,0.659546,0.286255,0.660278
49,0.655273,0.268433,0.663696
50,0.657593,0.32312,0.673462
51,0.656128,0.284668,0.662231
52,0.660278,0.305298,0.669556
53,0.654663,0.289062,0.656372
54,0.657471,0.307495,0.668213
55,0.657593,0.287109,0.666626
56,0.660034,0.306396,0.669922
57,0.653442,0.285889,0.666626
58,0.658813,0.311523,0.666138
59,0.656982,0.285156,0.679688
60,0.653442,0.273193,0.665649
61,0.65918,0.292603,0.668945
62,0.657715,0.300537,0.664429
63,0.652466,0.28064,0.658813
64,0.655884,0.296265,0.676758
65,0.655518,0.287842,0.649536
66,0.65332,0.284058,0.668579
67,0.653809,0.287964,0.660889
68,0.654541,0.267334,0.665039
69,0.657593,0.293701,0.676636
70,0.652832,0.287964,0.66272
71,0.653809,0.289307,0.672607
72,0.657593,0.291016,0.668213
73,0.655518,0.320801,0.684814
74,0.655273,0.304321,0.667114
75,0.6604,0.302856,0.668091
76,0.651123,0.289429,0.674683
77,0.658813,0.346436,0.679443
78,0.656372,0.316895,0.651978
79,0.656006,0.303345,0.661011
80,0.6521,0.271606,0.676025
81,0.663574,0.348267,0.698853
82,0.657959,0.302856,0.685303
83,0.658325,0.323242,0.68042
84,0.652832,0.281372,0.66333
85,0.657104,0.316528,0.681274
86,0.658813,0.320557,0.659058
87,0.649048,0.286255,0.674072
88,0.652588,0.290039,0.665894
89,0.655029,0.286743,0.678101
90,0.651611,0.302612,0.675415
91,0.648315,0.309204,0.667969
92,0.653564,0.291626,0.682617
93,0.651978,0.280273,0.670288
94,0.645508,0.306519,0.672852
95,0.648926,0.306396,0.682983
96,0.652588,0.275513,0.670166
97,0.653564,0.287964,0.700684
98,0.650146,0.29541,0.675415
99,0.651855,0.286255,0.686523
100,0.652954,0.320923,0.688599
