,accel_x,accel_y,accel_z
0,-0.333984,0.149414,-1.535034
1,-0.214966,0.168579,-1.316284
2,0.222046,-0.042358,-0.758179
3,0.422974,-0.200562,-0.346191
4,0.141113,0.02124,-0.77356
5,-0.24939,0.130249,-1.252319
6,-0.427979,0.142456,-1.502197
7,0.03894,0.012695,-0.82019
8,0.338135,-0.14563,-0.584717
9,0.357666,0.003174,-0.621704
10,-0.020874,0.093384,-1.055298
11,-0.376343,0.169312,-1.47229
12,-0.24646,0.145264,-1.154053
13,0.181396,-0.007202,-0.694092
14,0.425049,-0.11084,-0.393311
15,0.185181,-0.068726,-0.79834
16,-0.208984,0.22522,-1.178711
17,-0.494141,0.183838,-1.634766
18,-0.093628,0.00769,-1.002563
19,0.276489,-0.045898,-0.69873
20,0.394409,0.068604,-0.431396
21,0.012451,0.124756,-1.036255
22,-0.359497,0.234863,-1.23877
23,-0.511719,0.067993,-1.540039
24,0.029663,0.092407,-0.814087
25,0.332153,-0.076782,-0.616333
26,0.341553,-0.090576,-0.633911
27,-0.031372,0.001709,-1.013672
28,-0.417114,0.192261,-1.411255
29,-0.424561,0.154419,-1.395874
30,0.056519,-0.089844,-0.766113
31,0.345459,-0.114746,-0.571167
32,0.281006,0.017944,-0.595947
33,-0.169678,0.129028,-1.133301
34,-0.558472,0.108032,-1.57019
35,-0.349609,0.096191,-1.190918
36,0.12793,0.055542,-0.780151
37,0.430664,-0.130981,-0.364624
38,0.032349,0.12146,-0.919312
39,-0.297363,0.181152,-1.014526
40,-0.646606,0.049805,-1.549072
41,-0.186035,0.12207,-1.037964
42,0.286865,-0.067139,-0.578491
43,0.406128,0.000488,-0.40686
44,-0.053833,0.035278,-0.89209
45,-0.561768,0.341309,-1.473877
46,-0.500488,0.203979,-1.366333
47,0.077515,0.038086,-0.709106
48,0.440918,-0.248779,-0.355225
49,0.084595,0.111328,-0.878296
50,-0.348511,0.151489,-1.31311
51,-0.65332,0.200806,-1.657227
52,-0.107666,0.069092,-0.824951
53,0.267456,-0.033325,-0.629395
54,0.342163,-0.056152,-0.480591
55,-0.22229,0.218872,-1.005371
56,-0.654419,0.200806,-1.518677
57,-0.385254,0.101807,-1.179443
58,0.115356,-0.018433,-0.734253
59,0.432129,-0.212524,-0.306763
60,0.071167,-0.041504,-0.899048
61,-0.341431,0.255005,-1.201538
62,-0.698486,0.13623,-1.681519
63,-0.036865,0.028687,-0.785889
64,0.33252,-0.091309,-0.404053
65,0.237549,0.10498,-0.465698
66,-0.251587,0.060913,-1.151733
67,-0.654785,0.302246,-1.646973
68,-0.26001,0.169312,-1.060669
69,0.200317,-0.004761,-0.699585
70,0.33667,-0.184204,-0.347412
71,0.030273,0.143433,-0.769531
72,-0.365479,0.327148,-1.163208
73,-0.594482,0.241699,-1.318237
74,-0.048828,0.054688,-0.789062
75,0.313843,-0.144287,-0.614624
76,0.221924,0.116699,-0.757202
77,-0.295898,0.161987,-1.321167
78,-0.617432,0.32605,-1.682251
79,-0.219482,0.183472,-0.970947
80,0.208618,0.120117,-0.736206
81,0.396851,0.141846,-0.389893
82,-0.092529,0.158203,-1.037598
83,-0.368408,0.223511,-1.165894
84,-0.602661,0.182373,-1.38501
85,-0.087158,0.1427,-0.900146
86,0.255859,0.050293,-0.730957
87,0.449585,-0.026733,-0.369629
88,-0.018188,0.218262,-1.064575
89,-0.3396,0.187012,-1.086426
90,-0.598145,0.213623,-1.443237
91,0.010864,0.152222,-0.69812
92,0.298706,-0.020508,-0.741333
93,0.341431,0.061768,-0.561157
94,-0.090332,0.26123,-0.985107
95,-0.518677,0.164673,-1.265015
96,-0.530151,0.205688,-1.351807
97,0.026978,0.234253,-0.813354
98,0.453247,-0.297852,-0.305542
99,0.088135,0.084229,-0.868774
100,-0.401001,0.258057,-1.422241
101,-0.604858,0.271484,-1.563232
102,-0.131714,0.168701,-0.82666
103,0.300415,-0.248901,-0.527832
104,0.284546,0.014282,-0.585938
105,-0.170044,0.02356,-1.084106
106,-0.473999,0.251709,-1.359497
107,-0.441162,0.220215,-1.225464
108,0.004517,0.128906,-0.739258
109,0.282715,-0.014404,-0.683594
110,0.345581,0.039062,-0.547363
111,-0.098755,0.099609,-1.016846
112,-0.470703,0.314697,-1.179199
113,-0.560181,0.306274,-1.362427
114,-0.101196,0.141968,-0.753174
115,0.284546,0.036621,-0.755005
116,0.299072,0.001343,-0.43335
117,-0.27356,0.017578,-1.009644
118,-0.715942,0.307617,-1.432983
119,-0.398193,0.209595,-1.024536
120,0.043701,0.098999,-0.871094
121,0.341064,-0.071289,-0.574707
122,0.26123,0.046265,-0.651123
123,-0.224731,0.216919,-1.117676
124,-0.626831,0.356445,-1.48584
125,-0.453247,0.194946,-1.104004
126,-0.009766,0.115112,-0.865601
127,0.307739,-0.0177,-0.743286
128,0.330078,0.098633,-0.522217
129,-0.061157,0.254639,-0.938843
130,-0.4729,0.236694,-1.21106
131,-0.529053,0.385742,-1.343994
132,-0.03418,0.09436,-0.79834
133,0.283691,0.100586,-0.72876
134,0.361572,-0.05127,-0.407471
135,-0.154907,0.02832,-1.027222
136,-0.531616,0.341553,-1.464722
137,-0.376587,0.28479,-1.176758
138,0.089478,0.110596,-0.771851
139,0.318481,-0.191528,-0.745728
140,0.175293,0.109985,-0.715454
141,-0.241211,0.227661,-1.148804
142,-0.635864,0.224243,-1.612183
143,-0.315918,0.24292,-1.081055
144,0.084717,0.08252,-0.7323
145,0.31897,0.039551,-0.458618
146,-0.158936,0.153076,-1.167114
147,-0.369141,0.236206,-1.352905
148,-0.356323,0.14856,-1.29248
149,-0.020752,0.207153,-0.881226
